source;shared_from;date;text;reactions;likes;ahah;love;wow;sigh;grrr;comments;post_id;url
Lào Cai;;2020-02-05 10:34:34;Tuyệt vời! Bà con mình yên tâm nhé 👏👏👏;130;127;;3;;;;7 Comments;495803517790231;/story.php?story_fbid=495803517790231&id=254011148636137
Lào Cai;;2020-02-04 13:53:10;Đến thị xã Sa Pa vào những ngày tháng Giêng, bạn không chỉ được hưởng thời tiết se se lạnh trong nắng nhẹ trong lành, mà còn được đi săn mây xuân ở nơi đỉnh trời.;75;70;;5;;;;4 Comments;495345017836081;/story.php?story_fbid=495345017836081&id=254011148636137
Lào Cai;;2020-02-04 11:12:10;Lào Cai: Bắt giữ 2 vụ buôn lậu khẩu trang qua biên giới LCĐT - Trao đổi với phóng viên, ông Nguyễn Văn Qúy, Phó đội trưởng Đội Kiểm soát Hải quan (Cục Hải quan Lào Cai), cho biết: Toàn bộ 25.250 chiếc khẩu trang đều không có giấy tờ chứng minh nguồn gốc được các đối tượng tập kết ở khu vực giáp biên để chuyển lậu sang bên kia biên giới. Vụ thứ nhất, vào lúc 20h, ngày 3/2, trong quá trình tuần tra tại khu vực biên giới (ven bờ sông Nậm Thi), thuộc địa phận tổ 10, phường Lào Cai, thành phố Lào Cai, Tổ công tác liên ngành do Đội Kiểm soát Hải quan (Cục Hải quan Lào Cai) chủ trì phối hợp với Đồn Biên phòng Cửa khẩu quốc tế Lào Cai, Phòng Cảnh sát Môi trường (Công an tỉnh) phát hiện một lô hàng nhiều thùng cát tông chứa hàng hóa nghi vấn. Qua kiểm tra, lực lượng chức năng phát hiện 5 thùng cát tông lớn bên trong có 245 hộp nhỏ chứa 12.250 khẩu trang y tế với nhiều nhãn hiệu khác nhau. Theo lời khai của chủ hàng Ngô Thị Hương (sinh năm 1993, trú tại thị trấn Yên Lạc, huyện Yên Lạc, tỉnh Vĩnh Phúc) không xuất trình được giấy tờ chứng minh nguồn gốc hàng hóa và khai nhận đã mua gom toàn bộ số khẩu trang trên ở một số địa phương của Việt Nam sau đó chuyển lên khu vực biên giới để chuẩn bị xuất lậu sang Trung Quốc bán kiếm lời. Vụ thứ 2, vào lúc 23h, ngày 3/2, trong khi tuần tra chống buôn lậu tại khu vực tổ 10, phường Lào Cai, thành phố Lào Cai, Tổ công tác Đội Kiểm soát Hải quan (Cục Hải quan Lào Cai) phát hiện Nguyễn Thị Quyên (sinh năm 1975), trú tại tổ 34, phường Cốc Lếu, thành phố Lào Cai đang tập kết 7 thùng cát tông lớn bên trong chứa 13.850 khẩu trang. Tại thời điểm kiểm tra, Nguyễn Thị Quyên không xuất trình được giấy tờ chứng minh nguồn gốc hàng hóa, nên Đội Kiểm soát Hải quan đã tạm giữ số khẩu trang trên để xử lý theo qui định. Tại cơ quan hải quan, Nguyễn Thị Quyên khai đã mua gom số khẩu trang này ở các địa phương trong nước sau đó mang ra biên giới để xuất lậu sang Trung Quốc bán kiếm lời. Hiện, toàn bộ số khẩu trang thu được của 2 vụ việc đã được Đội Kiểm soát Hải quan (Cục Hải quan Lào Cai) và cơ quan chức năng tịch thu để xử lý theo pháp luật. Trong những ngày bùng phát dịch bệnh viêm đường hô hấp cấp do chủng mới của virus Corona gây ra tại Trung Quốc, mặt hàng khẩu trang đang được nhiều tiểu thương tìm mua số lượng lớn sau đó xuất lậu sang bên kia biên giới bán kiếm lời. Mỗi hộp khẩu trang ở Việt Nam bán với giá từ 50.000 đến 55.000 đồng/hộp nhưng khi sang bên kia biên giới được đẩy giá lên gấp 2 đến 3 lần, nên đây là mặt hàng đang được nhiều đối tượng buôn lậu. Theo: baolaocai.vn;27;24;;;;3;;4 Comments;495298294507420;/story.php?story_fbid=495298294507420&id=254011148636137
Lào Cai;;2020-02-03 10:07:39;Theo thông báo của Cục Thương vụ Công nghiệp và Thông tin, Chính quyền nhân dân huyện Hà Khẩu, tỉnh Vân Nam (Trung Quốc) từ ngày 30/1 sẽ tạm dừng giao dịch tại chợ trao đổi cư dân biên giới Bắc Sơn – Hà Khẩu. Mặc dù đã thông tin đến các doanh nghiệp Việt Nam, nhưng hiện vẫn có hơn 100 container (hơn 2.000 tấn) thanh long đang “mắc kẹt” tại Cửa khẩu Quốc tế đường bộ số II Kim Thành.;43;42;;;1;;;3 Comments;494748911229025;/story.php?story_fbid=494748911229025&id=254011148636137
Lào Cai;;2020-02-02 11:11:32;Trong mấy ngày nay, ở nhiều điểm trong thành phố Lào Cai giáp biên giới Việt-Trung, rất nhiều đơn vị, doanh nghiệp và người dân tự nguyện quyên góp, ủng hộ khẩu trang y tế để phát miễn phí cho người dân đi đường, phòng ngừa bệnh viêm hô hấp cấp do virus corona gây ra.;269;251;;17;1;;;9 Comments;494234627947120;/story.php?story_fbid=494234627947120&id=254011148636137
Lào Cai;;2020-01-31 21:24:15;Toàn bộ học sinh tỉnh Lào Cai sẽ được nghỉ Tết Nguyên đán thêm 3 ngày so với lịch trước đó để đối phó với dịch corona.;148;146;;1;;1;;6 Comments;493399191363997;/story.php?story_fbid=493399191363997&id=254011148636137
Lào Cai;;2020-01-31 09:20:06;Từ ngày 25.1 – 30.1.2020, lực lượng chức năng tại cửa khẩu quốc tế Lào Cai đã phát hiện 22 trường hợp nghi bị nhiễm virus Corona, trong đó, có 9 công dân Trung Quốc, 1 công dân Thái Lan và 12 công dân Việt Nam.;15K;14K;4;6;23;87;5;105 Comments;493137584723491;/story.php?story_fbid=493137584723491&id=254011148636137
Lào Cai;;2020-01-30 15:16:50;Tuyệt vời quá cô gái LÀO CAI <3;161;155;;4;1;;1;C;492718428098740;/story.php?story_fbid=492718428098740&id=254011148636137
Lào Cai;;2020-01-30 14:26:24;Thông tin mới nhất từ Sở Y tế, ca bệnh đầu tiên tiếp nhận ngày 26/1 là Vũ Thị T (xã Cốc Mỳ, Bát Xát), ngày 26/1 sang Trung Quốc làm việc bị sốt và phía nước bạn bàn giao về Việt Nam đã có kết quả âm tính với virus corona.;88;85;;;1;2;;5 Comments;492702904766959;/story.php?story_fbid=492702904766959&id=254011148636137
Lào Cai;;2020-01-29 16:51:55;Với loạt background sống ảo độc đáo chìm giữa khung cảnh rừng núi vờn mây, khu phức hợp mới xuất hiện tại Sa Pa sẽ giúp bạn có một chuyến đi khởi đầu năm mới đầy thú vị.;46;45;;;1;;;C;492224668148116;/story.php?story_fbid=492224668148116&id=254011148636137
Lào Cai;;2020-01-27 10:16:54;Nhiệt độ trên đỉnh Fansipan sáng sớm 27/1 xuống ngưỡng -6 độ C, băng giá bao phủ toàn khu vực và có khả năng tiếp diễn những ngày tới.;858;843;1;9;4;1;;23 Comments;491033488267234;/story.php?story_fbid=491033488267234&id=254011148636137
Lào Cai;;2020-01-24 22:04:40;Lào Cai rực rỡ pháo hoa mừng năm mới Canh Tý 2020;11K;1K;4;107;;1;;35 Comments;489634345073815;/story.php?story_fbid=489634345073815&id=254011148636137
Lào Cai;;2020-01-24 20:19:40;Những người vì hoàn cảnh đặc biệt phải về nhà đón Tết muộn chiều 30 Tết đã may mắn đón được chuyến xe miễn phí tại Bến xe Mỹ Đình.;18K;17K;3;70;7;4;1;91 Comments;489584978412085;/story.php?story_fbid=489584978412085&id=254011148636137
Lào Cai;;2020-01-23 11:39:51;😱 PHÁT HIỆN ĐIỂM CHECK IN MỚI ĐÉT FREE VÉ VÀO Ở SAPA 😱 📸 Loading 60% chỉ cách tt Sapa 1km thôi cả nhà ơi. Miễn phí từ mùng 3 tết cho đến khi hoàn thiện nhé. Khách yêu du xuân SaPa nhớ ghé ạ ❤️❤️ Địa chỉ: 87 Nguyễn Chí Thanh ( cạnh Vườn Quốc Gia Hoàng Liên, cách nhà thờ Đá 1.5km );177;170;1;5;1;;;23 Comments;488806755156574;/story.php?story_fbid=488806755156574&id=254011148636137source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Lào Cai,,2020-02-05 17:09:19,Thời tiết combo mưa phùn và lạnh sẽ kéo dài trong khoảng 10 ngày tới 🥶🥶🥶,264,248,2,4,,10,,15 bình luận,495928454444404,/story.php?story_fbid=495928454444404&id=254011148636137
Lào Cai,,2020-01-22 20:04:35,"Chợ hoa xuân Canh Tý 2020 của thành phố Lào Cai tổ chức dọc con đường An Dương Vương đẹp nhất thành phố biên cương mấy hôm nay thu hút đông khách tới tham quan, mua hoa tết. Chợ gây dấu ấn bằng nhiều loại cây, hoa đẹp – độc.",268,263,,5,,,,11 bình luận,488357338534849,/story.php?story_fbid=488357338534849&id=254011148636137
Lào Cai,,2020-01-21 09:49:17,Tuyệt vời quá <3,119,117,,2,,,,2 bình luận,487611671942749,/story.php?story_fbid=487611671942749&id=254011148636137
Lào Cai,,2020-01-20 14:52:05,"Đã 25 tháng Chạp, tiết trời đang oi nồng bỗng chuyển lạnh với những cơn gió se se. Ngoài phố, không khí tết đã rộn ràng. Từng dòng người hối hả về mọi ngả mua sắm chuẩn bị tết.",92,90,,2,,,,3 bình luận,487191651984751,/story.php?story_fbid=487191651984751&id=254011148636137
Lào Cai,,2020-01-18 10:29:46,"Còn khoảng hơn một tuần nữa là Tết, địa lan Sa Pa vẫn “hút” khách, ùn ùn tập kết dọc Quốc lộ 4D từ TP Lào Cai đi Sa Pa, người bán kẻ mua nhộn nhịp từ sáng đến tối.",55,55,,,,,,2 bình luận,486027868767796,/story.php?story_fbid=486027868767796&id=254011148636137
Lào Cai,,2020-01-17 15:25:00,"7 ngày nữa là Tết rồi, bạn đã về Lào Cai chưa?",1K,952,4,91,1,7,,62 bình luận,485572995479950,/story.php?story_fbid=485572995479950&id=254011148636137
Lào Cai,,2020-01-16 09:58:40,Đi xa vẫn nhớ...,69,64,,5,,,,5 bình luận,484684502235466,/story.php?story_fbid=484684502235466&id=254011148636137
Lào Cai,,2020-01-15 18:02:41,"Theo dự báo, trời sẽ trở rét từ 23 tháng Chạp. Thời tiết thay đổi nhanh quá 😅",154,151,1,1,1,,,4 bình luận,484174605619789,/story.php?story_fbid=484174605619789&id=254011148636137
Lào Cai,,2020-01-15 15:31:15,"Tại thời điểm kiểm tra, cơ quan chức năng phát hiện 1.106 kg bánh kẹo không có giấy tờ chứng minh nguồn gốc nhập khẩu hợp pháp.",38,37,1,,,,,5 bình luận,484096015627648,/story.php?story_fbid=484096015627648&id=254011148636137
Lào Cai,,2020-01-15 10:32:52,"Vào những ngày cận Tết, du khách ở khắp các nơi lại đổ về đông hơn khiến không khí nơi đây rộn ràng, nhộn nhịp hơn bao giờ hết.",73,73,,,,,,1 bình luận,483965492307367,/story.php?story_fbid=483965492307367&id=254011148636137
Lào Cai,,2020-01-15 09:54:21,Bà con đã sắm sửa được nhiều chưa? ^^,96,91,,4,,,1,2 bình luận,483945985642651,/story.php?story_fbid=483945985642651&id=254011148636137
Lào Cai,,2020-01-14 09:42:23,Chúc mừng bà con 👏👏👏,51,49,1,1,,,,Bình luận,483227735714476,/story.php?story_fbid=483227735714476&id=254011148636137
Lào Cai,,2020-01-13 13:05:33,Nhộn nhịp quá rồi mà chưa được về quê ^^,39,39,,,,,,1 bình luận,482586482445268,/story.php?story_fbid=482586482445268&id=254011148636137
Lào Cai,,2020-01-12 16:10:14,Trong đó có 2 đối tượng người Lào Cai !,94,87,4,2,1,,,9 bình luận,481924259178157,/story.php?story_fbid=481924259178157&id=254011148636137
Lào Cai,,2020-01-12 15:27:22,Kỷ lục rồi 😮,161,139,19,1,2,,,8 bình luận,481902935846956,/story.php?story_fbid=481902935846956&id=254011148636137
Lào Cai,,2020-01-12 11:48:35,"Bà con chú ý! Từ ngày 15/1, người dân được giám sát cảnh sát giao thông làm nhiệm vụ bằng năm phương thức, trong đó có ghi âm, ghi hình.",39,36,,2,,,1,Bình luận,481781915859058,/story.php?story_fbid=481781915859058&id=254011148636137
Lào Cai,,2020-01-11 21:01:51,Bạn đã từng đi chợ đêm Sa Pa chưa nhỉ 😊,455,441,5,8,,1,,59 bình luận,481284225908827,/story.php?story_fbid=481284225908827&id=254011148636137
Lào Cai,,2020-01-10 19:52:49,Đào Tây Bắc mà ^^,161,153,4,3,,1,,12 bình luận,480441732659743,/story.php?story_fbid=480441732659743&id=254011148636137
Lào Cai,,2020-01-10 13:58:30,"Từ chiều tối và đêm mai (11/01), Bắc Bộ có mưa, mưa rào, trời trở rét.",220,211,1,1,5,1,1,7 bình luận,480262156011034,/story.php?story_fbid=480262156011034&id=254011148636137
Lào Cai,,2020-01-08 11:03:39,Các bậc phụ huynh chú ý lịch nghỉ tết của con em mình nhé <3,921,897,1,17,5,,1,13 bình luận,478721492831767,/story.php?story_fbid=478721492831767&id=254011148636137
Lào Cai,,2020-01-08 08:16:08,Cao thủ đây rồi 😂,195,158,37,,,,,8 bình luận,478645386172711,/story.php?story_fbid=478645386172711&id=254011148636137
Lào Cai,,2020-01-07 14:00:04,"Thời điểm này, dọc Quốc lộ 4D, đào rừng Sa Pa được người dân bày bán với giá từ vài trăm nghìn đến vài triệu đồng một cành hoặc một gốc, tùy theo dáng thế, độ dày của nụ hoa và độ cổ của gốc đào.",94,93,,,,,1,6 bình luận,478054239565159,/story.php?story_fbid=478054239565159&id=254011148636137
Lào Cai,,2020-01-07 10:25:37,"Đột kích ổ cửu vạn lưu manh ở Lào Cai, thu giữ nhiều súng và lựu đạn  Băng nhóm tập trung hơn 100 cửu vạn, trong đó quá nửa nghiện ma túy, nhiều thành phần lưu manh, côn đồ. Cơ quan Cảnh sát điều tra Công an tỉnh Lào Cai vừa ra Quyết định khởi tố vụ án, khởi tố 10 bị can là những đối tượng cốt cán, cầm đầu băng nhóm cửu vạn về hành vi mua bán, tổ chức sử dụng trái phép chất ma túy, tàng trữ vũ khí thô sơ và quân dụng, gây nhức nhối địa bàn biên giới xã Bản Phiệt, huyện Bảo Thắng trong thời gian dài. Băng nhóm trên gồm hơn 100 cửu vạn, trong đó quá nửa ngh.iện m.a t.úy, nhiều thành phần lưu manh, côn đồ. Các đối tượng bao thầu toàn bộ hoạt động vận chuyển hàng hóa qua khu vực biên giới tại Km6, trên tuyến Quốc lộ 70, qua địa bàn xã Bản Phiệt, huyện Bảo Thắng. Sau 6 tháng tập trung thăm dò, xác minh hành vi phạm tội, ngày 25/12/2019, Công an tỉnh Lào Cai đã huy động lực lượng quy mô lớn đồng loạt đột kích 6 điểm trú ngụ của các đối tượng trong băng nhóm này. Tại thời điểm đột kích các tụ điểm, lực lượng chức năng phát hiện, bắt quả tang 60 cửu vạn đang sử dụng trái phép chất ma túy; thu giữ 1 quả lựu đạn, 2 khẩu súng ngắn dạng súng K59, 1 khẩu súng săn, 1 khẩu súng hơi, 1 khẩu súng bắn tên, 1kg đạn bi, 35 dao phóng lợn, kiếm các loại, 5 gậy rút bằng kim loại, hàng chục tuýp sắt nhọn đầu, 1/2 bánh heroin và một lượng lớn ma túy tổng hợp, m.a t.úy đá và thuốc ph.iện, cùng nhiều tang vật liên quan. 2 đối tượng được xác định cầm đầu băng nhóm gồm Nguyễn Quốc Tuấn (SN 1983, trú tại huyện Thanh Ba, tỉnh Phú Thọ) và Nguyễn Trung Giáp (SN 1984 - em họ của Tuấn). Hiện, vụ việc đang tiếp tục được lực lượng chức năng điều tra mở rộng./. Theo VOV.VN",122,120,2,,,,,12 bình luận,477963176240932,/story.php?story_fbid=477963176240932&id=254011148636137
Lào Cai,,2020-01-06 08:30:37,"Cưới chồng k phải bỏ cuộc chơi, cưới chồng là để, chồng đi SaPa với mình 😝😝😝 ✈️: Cát Cát - SaPa 📸: Dương Tuấn Nghĩa",302,276,10,16,,,,19 bình luận,477160556321194,/story.php?story_fbid=477160556321194&id=254011148636137
source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Lào Cai,,2020-02-07 14:47:55,"Kết quả ban đầu xác định, đối tượng tung tin đồn thất thiệt có tên là Lả. Lả từng sống ở bản Na Phát, xã Na Son (huyện Điện Biên Đông), đã đi lấy chồng và hiện đang sinh sống tại tỉnh Vĩnh Phúc.",50,44,4,,1,1,,8 bình luận,496963811007535,/story.php?story_fbid=496963811007535&id=254011148636137
Lào Cai,,2020-02-07 11:42:56,UBND tỉnh Lào Cai vừa quyết định cho học sinh các cấp từ mầm non đến trung học phổ thông trên toàn tỉnh kéo dài thêm thời gian nghỉ học hết ngày 16/2.,37,35,2,,,,,4 bình luận,496900727680510,/story.php?story_fbid=496900727680510&id=254011148636137
Lào Cai,,2020-02-05 17:09:19,Thời tiết combo mưa phùn và lạnh sẽ kéo dài trong khoảng 10 ngày tới 🥶🥶🥶,296,278,2,4,1,11,,16 bình luận,495928454444404,/story.php?story_fbid=495928454444404&id=254011148636137
Lào Cai,,2020-02-05 10:34:34,Tuyệt vời! Bà con mình yên tâm nhé 👏👏👏,221,214,,7,,,,9 bình luận,495803517790231,/story.php?story_fbid=495803517790231&id=254011148636137
Lào Cai,,2020-02-04 13:53:10,"Đến thị xã Sa Pa vào những ngày tháng Giêng, bạn không chỉ được hưởng thời tiết se se lạnh trong nắng nhẹ trong lành, mà còn được đi săn mây xuân ở nơi đỉnh trời.",117,111,,6,,,,3 bình luận,495345017836081,/story.php?story_fbid=495345017836081&id=254011148636137
Lào Cai,,2020-02-04 11:12:10,"Lào Cai: Bắt giữ 2 vụ buôn lậu khẩu trang qua biên giới LCĐT - Trao đổi với phóng viên, ông Nguyễn Văn Qúy, Phó đội trưởng Đội Kiểm soát Hải quan (Cục Hải quan Lào Cai), cho biết: Toàn bộ 25.250 chiếc khẩu trang đều không có giấy tờ chứng minh nguồn gốc được các đối tượng tập kết ở khu vực giáp biên để chuyển lậu sang bên kia biên giới. Vụ thứ nhất, vào lúc 20h, ngày 3/2, trong quá trình tuần tra tại khu vực biên giới (ven bờ sông Nậm Thi), thuộc địa phận tổ 10, phường Lào Cai, thành phố Lào Cai, Tổ công tác liên ngành do Đội Kiểm soát Hải quan (Cục Hải quan Lào Cai) chủ trì phối hợp với Đồn Biên phòng Cửa khẩu quốc tế Lào Cai, Phòng Cảnh sát Môi trường (Công an tỉnh) phát hiện một lô hàng nhiều thùng cát tông chứa hàng hóa nghi vấn. Qua kiểm tra, lực lượng chức năng phát hiện 5 thùng cát tông lớn bên trong có 245 hộp nhỏ chứa 12.250 khẩu trang y tế với nhiều nhãn hiệu khác nhau. Theo lời khai của chủ hàng Ngô Thị Hương (sinh năm 1993, trú tại thị trấn Yên Lạc, huyện Yên Lạc, tỉnh Vĩnh Phúc) không xuất trình được giấy tờ chứng minh nguồn gốc hàng hóa và khai nhận đã mua gom toàn bộ số khẩu trang trên ở một số địa phương của Việt Nam sau đó chuyển lên khu vực biên giới để chuẩn bị xuất lậu sang Trung Quốc bán kiếm lời. Vụ thứ 2, vào lúc 23h, ngày 3/2, trong khi tuần tra chống buôn lậu tại khu vực tổ 10, phường Lào Cai, thành phố Lào Cai, Tổ công tác Đội Kiểm soát Hải quan (Cục Hải quan Lào Cai) phát hiện Nguyễn Thị Quyên (sinh năm 1975), trú tại tổ 34, phường Cốc Lếu, thành phố Lào Cai đang tập kết 7 thùng cát tông lớn bên trong chứa 13.850 khẩu trang. Tại thời điểm kiểm tra, Nguyễn Thị Quyên không xuất trình được giấy tờ chứng minh nguồn gốc hàng hóa, nên Đội Kiểm soát Hải quan đã tạm giữ số khẩu trang trên để xử lý theo qui định. Tại cơ quan hải quan, Nguyễn Thị Quyên khai đã mua gom số khẩu trang này ở các địa phương trong nước sau đó mang ra biên giới để xuất lậu sang Trung Quốc bán kiếm lời. Hiện, toàn bộ số khẩu trang thu được của 2 vụ việc đã được Đội Kiểm soát Hải quan (Cục Hải quan Lào Cai) và cơ quan chức năng tịch thu để xử lý theo pháp luật. Trong những ngày bùng phát dịch bệnh viêm đường hô hấp cấp do chủng mới của virus Corona gây ra tại Trung Quốc, mặt hàng khẩu trang đang được nhiều tiểu thương tìm mua số lượng lớn sau đó xuất lậu sang bên kia biên giới bán kiếm lời. Mỗi hộp khẩu trang ở Việt Nam bán với giá từ 50.000 đến 55.000 đồng/hộp nhưng khi sang bên kia biên giới được đẩy giá lên gấp 2 đến 3 lần, nên đây là mặt hàng đang được nhiều đối tượng buôn lậu. Theo: baolaocai.vn",30,27,,,,3,,5 bình luận,495298294507420,/story.php?story_fbid=495298294507420&id=254011148636137
Lào Cai,,2020-02-03 10:07:39,"Theo thông báo của Cục Thương vụ Công nghiệp và Thông tin, Chính quyền nhân dân huyện Hà Khẩu, tỉnh Vân Nam (Trung Quốc) từ ngày 30/1 sẽ tạm dừng giao dịch tại chợ trao đổi cư dân biên giới Bắc Sơn – Hà Khẩu. Mặc dù đã thông tin đến các doanh nghiệp Việt Nam, nhưng hiện vẫn có hơn 100 container (hơn 2.000 tấn) thanh long đang “mắc kẹt” tại Cửa khẩu Quốc tế đường bộ số II Kim Thành.",47,46,,,1,,,3 bình luận,494748911229025,/story.php?story_fbid=494748911229025&id=254011148636137
Lào Cai,,2020-02-02 11:11:32,"Trong mấy ngày nay, ở nhiều điểm trong thành phố Lào Cai giáp biên giới Việt-Trung, rất nhiều đơn vị, doanh nghiệp và người dân tự nguyện quyên góp, ủng hộ khẩu trang y tế để phát miễn phí cho người dân đi đường, phòng ngừa bệnh viêm hô hấp cấp do virus corona gây ra.",271,253,,17,1,,,9 bình luận,494234627947120,/story.php?story_fbid=494234627947120&id=254011148636137
Lào Cai,,2020-01-31 21:24:15,Toàn bộ học sinh tỉnh Lào Cai sẽ được nghỉ Tết Nguyên đán thêm 3 ngày so với lịch trước đó để đối phó với dịch corona.,150,148,,1,,1,,6 bình luận,493399191363997,/story.php?story_fbid=493399191363997&id=254011148636137
Lào Cai,,2020-01-31 09:20:06,"Từ ngày 25.1 – 30.1.2020, lực lượng chức năng tại cửa khẩu quốc tế Lào Cai đã phát hiện 22 trường hợp nghi bị nhiễm virus Corona, trong đó, có 9 công dân Trung Quốc, 1 công dân Thái Lan và 12 công dân Việt Nam.","1,5K","1,4K",4,6,23,87,5,105 bình luận,493137584723491,/story.php?story_fbid=493137584723491&id=254011148636137
Lào Cai,,2020-01-30 15:16:50,Tuyệt vời quá cô gái LÀO CAI <3,163,157,,4,1,,1,Bình luận,492718428098740,/story.php?story_fbid=492718428098740&id=254011148636137
Lào Cai,,2020-01-30 14:26:24,"Thông tin mới nhất từ Sở Y tế, ca bệnh đầu tiên tiếp nhận ngày 26/1 là Vũ Thị T (xã Cốc Mỳ, Bát Xát), ngày 26/1 sang Trung Quốc làm việc bị sốt và phía nước bạn bàn giao về Việt Nam đã có kết quả âm tính với virus corona.",88,85,,,1,2,,5 bình luận,492702904766959,/story.php?story_fbid=492702904766959&id=254011148636137
Lào Cai,,2020-01-29 16:51:55,"Với loạt background sống ảo độc đáo chìm giữa khung cảnh rừng núi vờn mây, khu phức hợp mới xuất hiện tại Sa Pa sẽ giúp bạn có một chuyến đi khởi đầu năm mới đầy thú vị.",47,46,,,1,,,Bình luận,492224668148116,/story.php?story_fbid=492224668148116&id=254011148636137
Lào Cai,,2020-01-27 10:16:54,"Nhiệt độ trên đỉnh Fansipan sáng sớm 27/1 xuống ngưỡng -6 độ C, băng giá bao phủ toàn khu vực và có khả năng tiếp diễn những ngày tới.",857,842,1,9,4,1,,23 bình luận,491033488267234,/story.php?story_fbid=491033488267234&id=254011148636137
Lào Cai,,2020-01-24 22:04:40,Lào Cai rực rỡ pháo hoa mừng năm mới Canh Tý 2020,"1,1K",1K,4,107,,1,,35 bình luận,489634345073815,/story.php?story_fbid=489634345073815&id=254011148636137
Lào Cai,,2020-01-24 20:19:40,Những người vì hoàn cảnh đặc biệt phải về nhà đón Tết muộn chiều 30 Tết đã may mắn đón được chuyến xe miễn phí tại Bến xe Mỹ Đình.,"1,8K","1,7K",3,70,7,4,1,91 bình luận,489584978412085,/story.php?story_fbid=489584978412085&id=254011148636137
Lào Cai,,2020-01-23 11:39:51,"😱 PHÁT HIỆN ĐIỂM CHECK IN MỚI ĐÉT FREE VÉ VÀO Ở SAPA 😱 📸 Loading 60% chỉ cách tt Sapa 1km thôi cả nhà ơi. Miễn phí từ mùng 3 tết cho đến khi hoàn thiện nhé. Khách yêu du xuân SaPa nhớ ghé ạ ❤️❤️ Địa chỉ: 87 Nguyễn Chí Thanh ( cạnh Vườn Quốc Gia Hoàng Liên, cách nhà thờ Đá 1.5km )",177,170,1,5,1,,,23 bình luận,488806755156574,/story.php?story_fbid=488806755156574&id=254011148636137
Lào Cai,,2020-01-22 20:04:35,"Chợ hoa xuân Canh Tý 2020 của thành phố Lào Cai tổ chức dọc con đường An Dương Vương đẹp nhất thành phố biên cương mấy hôm nay thu hút đông khách tới tham quan, mua hoa tết. Chợ gây dấu ấn bằng nhiều loại cây, hoa đẹp – độc.",268,263,,5,,,,11 bình luận,488357338534849,/story.php?story_fbid=488357338534849&id=254011148636137
Lào Cai,,2020-01-21 09:49:17,Tuyệt vời quá <3,119,117,,2,,,,2 bình luận,487611671942749,/story.php?story_fbid=487611671942749&id=254011148636137
Lào Cai,,2020-01-20 14:52:05,"Đã 25 tháng Chạp, tiết trời đang oi nồng bỗng chuyển lạnh với những cơn gió se se. Ngoài phố, không khí tết đã rộn ràng. Từng dòng người hối hả về mọi ngả mua sắm chuẩn bị tết.",92,90,,2,,,,3 bình luận,487191651984751,/story.php?story_fbid=487191651984751&id=254011148636137
Lào Cai,,2020-01-18 10:29:46,"Còn khoảng hơn một tuần nữa là Tết, địa lan Sa Pa vẫn “hút” khách, ùn ùn tập kết dọc Quốc lộ 4D từ TP Lào Cai đi Sa Pa, người bán kẻ mua nhộn nhịp từ sáng đến tối.",55,55,,,,,,2 bình luận,486027868767796,/story.php?story_fbid=486027868767796&id=254011148636137
Lào Cai,,2020-01-17 15:25:00,"7 ngày nữa là Tết rồi, bạn đã về Lào Cai chưa?",1K,956,4,91,1,7,,62 bình luận,485572995479950,/story.php?story_fbid=485572995479950&id=254011148636137
Lào Cai,,2020-01-16 09:58:40,Đi xa vẫn nhớ...,69,64,,5,,,,5 bình luận,484684502235466,/story.php?story_fbid=484684502235466&id=254011148636137
Lào Cai,,2020-01-15 18:02:41,"Theo dự báo, trời sẽ trở rét từ 23 tháng Chạp. Thời tiết thay đổi nhanh quá 😅",154,151,1,1,1,,,4 bình luận,484174605619789,/story.php?story_fbid=484174605619789&id=254011148636137
Lào Cai,,2020-01-15 15:31:15,"Tại thời điểm kiểm tra, cơ quan chức năng phát hiện 1.106 kg bánh kẹo không có giấy tờ chứng minh nguồn gốc nhập khẩu hợp pháp.",38,37,1,,,,,5 bình luận,484096015627648,/story.php?story_fbid=484096015627648&id=254011148636137
Lào Cai,,2020-01-15 10:32:52,"Vào những ngày cận Tết, du khách ở khắp các nơi lại đổ về đông hơn khiến không khí nơi đây rộn ràng, nhộn nhịp hơn bao giờ hết.",73,73,,,,,,1 bình luận,483965492307367,/story.php?story_fbid=483965492307367&id=254011148636137
Lào Cai,,2020-01-15 09:54:21,Bà con đã sắm sửa được nhiều chưa? ^^,96,91,,4,,,1,2 bình luận,483945985642651,/story.php?story_fbid=483945985642651&id=254011148636137
Lào Cai,,2020-01-14 09:42:23,Chúc mừng bà con 👏👏👏,51,49,1,1,,,,Bình luận,483227735714476,/story.php?story_fbid=483227735714476&id=254011148636137
Lào Cai,,2020-01-13 13:05:33,Nhộn nhịp quá rồi mà chưa được về quê ^^,39,39,,,,,,1 bình luận,482586482445268,/story.php?story_fbid=482586482445268&id=254011148636137
Lào Cai,,2020-01-12 16:10:14,Trong đó có 2 đối tượng người Lào Cai !,94,87,4,2,1,,,9 bình luận,481924259178157,/story.php?story_fbid=481924259178157&id=254011148636137
Lào Cai,,2020-01-12 15:27:22,Kỷ lục rồi 😮,161,139,19,1,2,,,8 bình luận,481902935846956,/story.php?story_fbid=481902935846956&id=254011148636137
